id	value	cell_tested	state_tested	dnase_tested	cell_picked	state_picked	dnase_picked	matched	coords	len
#13959	0.424	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr11:2,158,429-2,158,723	295
#15515	-0.417	K562	20:ReprD	non-DNase	Huvec	14:Gen5'	DNase	unmatched	chr21:39,752,329-39,752,623	295
#8061	0.400	K562	20:ReprD	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr17:47,515,789-47,516,083	295
#6142	-0.396	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr12:26,277,789-26,278,083	295
#3485	-0.391	K562	20:ReprD	non-DNase	HepG2	12:CtcfO	DNase	unmatched	chr11:45,124,609-45,124,903	295
#9399	-0.381	K562	20:ReprD	non-DNase	H1hesc	12:CtcfO	DNase	unmatched	chr11:133,800,709-133,801,003	295
#6105	0.376	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr11:12,030,869-12,031,163	295
#11280	-0.365	K562	20:ReprD	non-DNase	HepG2	10:DNaseD	DNase	unmatched	chr1:154,447,369-154,447,663	295
#1528	0.359	K562	20:ReprD	non-DNase	H1hesc	12:CtcfO	DNase	unmatched	chr16:78,094,289-78,094,583	295
#320	-0.347	K562	20:ReprD	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr3:45,353,569-45,353,863	295
#7073	-0.346	K562	20:ReprD	non-DNase	Huvec	8:EnhW	DNase	unmatched	chr16:85,160,569-85,160,863	295
#244	-0.320	K562	20:ReprD	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr7:155,261,029-155,261,323	295
#10073	-0.314	K562	20:ReprD	non-DNase	HepG2	4:PromP	DNase	unmatched	chr5:83,017,829-83,018,123	295
#11312	-0.308	K562	20:ReprD	non-DNase	HepG2	12:CtcfO	DNase	unmatched	chr7:54,856,249-54,856,543	295
#10001	-0.299	K562	20:ReprD	non-DNase	HepG2	4:PromP	DNase	unmatched	chr1:179,712,429-179,712,723	295
#11451	-0.292	K562	20:ReprD	non-DNase	HepG2	12:CtcfO	DNase	unmatched	chr2:173,886,549-173,886,843	295
#9978	0.283	K562	20:ReprD	non-DNase	HepG2	4:PromP	DNase	unmatched	chr18:24,129,669-24,129,963	295
#13928	-0.280	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr2:152,954,209-152,954,503	295
#6861	0.246	K562	20:ReprD	non-DNase	Huvec	8:EnhW	DNase	unmatched	chr7:134,387,649-134,387,943	295
#9318	0.245	K562	20:ReprD	non-DNase	H1hesc	10:DNaseD	DNase	unmatched	chr19:48,048,369-48,048,663	295
#15524	0.243	K562	20:ReprD	non-DNase	Huvec	14:Gen5'	DNase	unmatched	chr2:9,366,609-9,366,903	295
#6097	-0.232	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr1:199,998,189-199,998,483	295
#8066	-0.215	K562	20:ReprD	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr1:20,810,949-20,811,243	295
#8042	0.202	K562	20:ReprD	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr14:65,016,489-65,016,783	295
#2150	-0.198	K562	20:ReprD	non-DNase	HepG2	4:PromP	DNase	unmatched	chr18:21,242,669-21,242,963	295
#13967	0.113	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr4:41,362,529-41,362,823	295
#3363	-0.026	K562	20:ReprD	non-DNase	HepG2	9:DNaseU	DNase	unmatched	chr7:101,063,829-101,064,123	295
#13969	0.005	K562	20:ReprD	non-DNase	Huvec	4:PromP	DNase	unmatched	chr15:57,668,489-57,668,783	295
#250	-0.994	K562	21:Repr	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr10:101,296,589-101,296,883	295
#3068	-0.985	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr17:76,534,189-76,534,483	295
#3080	-0.985	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr1:43,085,989-43,086,283	295
#2592	-0.984	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr17:64,229,169-64,229,463	295
#11563	-0.983	K562	21:Repr	non-DNase	HepG2	14:Gen5'	DNase	unmatched	chr11:17,019,209-17,019,503	295
#938	-0.982	K562	21:Repr	non-DNase	H1hesc	7:EnhWF	DNase	unmatched	chr7:96,218,309-96,218,603	295
#2766	-0.981	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr16:82,093,729-82,094,023	295
#3839	-0.979	K562	21:Repr	non-DNase	HepG2	21:Repr	DNase	unmatched	chr20:42,582,089-42,582,383	295
#6763	-0.978	K562	21:Repr	non-DNase	Huvec	6:EnhF	DNase	unmatched	chr7:65,164,649-65,164,943	295
#1205	-0.978	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr21:36,787,029-36,787,323	295
#9284	-0.977	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr4:111,509,069-111,509,363	295
#11603	-0.974	K562	21:Repr	non-DNase	HepG2	14:Gen5'	DNase	unmatched	chr13:98,965,689-98,965,983	295
#832	-0.973	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr16:22,645,189-22,645,483	295
#3016	-0.971	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr11:13,355,209-13,355,503	295
#9149	-0.970	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr16:81,330,349-81,330,643	295
#8467	-0.965	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr19:31,909,029-31,909,323	295
#6171	-0.962	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr15:72,080,989-72,081,283	295
#7751	-0.961	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr21:40,427,329-40,427,623	295
#9632	0.960	K562	21:Repr	non-DNase	H1hesc	14:Gen5'	DNase	unmatched	chr2:238,572,289-238,572,583	295
#7759	-0.958	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr1:19,382,529-19,382,823	295
#11684	-0.957	K562	21:Repr	non-DNase	HepG2	20:ReprD	DNase	unmatched	chr6:1,598,209-1,598,503	295
#2756	-0.954	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr2:8,770,839-8,771,133	295
#3036	-0.951	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr1:214,281,429-214,281,723	295
#7752	-0.950	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr1:200,002,589-200,002,883	295
#2559	-0.950	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr10:73,686,829-73,687,123	295
#9011	-0.948	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr11:44,795,669-44,795,963	295
#3123	-0.946	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr20:47,226,029-47,226,323	295
#2308	-0.944	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr1:3,358,049-3,358,343	295
#142	-0.944	K562	21:Repr	non-DNase	H1hesc	3:PromF	DNase	unmatched	chr6:138,915,249-138,915,543	295
#10197	-0.940	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr2:99,413,649-99,413,943	295
#14066	0.938	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr8:26,323,249-26,323,543	295
#15167	-0.937	K562	21:Repr	non-DNase	Huvec	9:DNaseU	DNase	unmatched	chr7:99,601,409-99,601,703	295
#2598	-0.936	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr8:8,318,769-8,319,063	295
#1052	-0.934	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr1:166,919,429-166,919,723	295
#1253	-0.932	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr1:8,008,989-8,009,283	295
#8547	-0.929	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr15:92,491,349-92,491,643	295
#162	-0.925	K562	21:Repr	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr1:68,759,749-68,760,043	295
#10564	0.922	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr1:229,163,409-229,163,703	295
#692	-0.921	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr17:27,295,709-27,296,003	295
#444	0.918	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr12:54,965,349-54,965,643	295
#1908	-0.917	K562	21:Repr	non-DNase	H1hesc	23:Low	DNase	unmatched	chr1:201,255,589-201,255,883	295
#14433	-0.915	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr2:46,191,389-46,191,683	295
#1773	-0.911	K562	21:Repr	non-DNase	H1hesc	14:Gen5'	DNase	unmatched	chr18:12,026,549-12,026,843	295
#9034	-0.911	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr16:54,186,829-54,187,123	295
#1222	-0.911	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr1:204,225,149-204,225,443	295
#10313	-0.910	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr15:57,769,949-57,770,243	295
#11046	-0.908	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr12:117,956,689-117,956,983	295
#7364	-0.904	K562	21:Repr	non-DNase	Huvec	10:DNaseD	DNase	unmatched	chr2:239,921,169-239,921,463	295
#263	-0.901	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr15:70,433,029-70,433,323	295
#2158	-0.900	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr20:48,221,049-48,221,343	295
#2206	-0.900	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr2:129,083,349-129,083,643	295
#691	0.895	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr17:72,400,389-72,400,683	295
#9257	-0.895	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr10:34,405,789-34,406,083	295
#1738	-0.893	K562	21:Repr	non-DNase	H1hesc	14:Gen5'	DNase	unmatched	chr7:70,175,129-70,175,423	295
#7915	-0.893	K562	21:Repr	non-DNase	H1hesc	1:Tss	DNase	unmatched	chr2:45,028,849-45,029,143	295
#997	-0.892	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr1:24,480,749-24,481,043	295
#808	-0.891	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr16:71,042,989-71,043,283	295
#611	0.890	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr17:19,361,829-19,362,123	295
#9304	-0.889	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr2:236,269,569-236,269,863	295
#10052	-0.886	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr13:100,593,449-100,593,743	295
#3106	-0.885	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr7:151,256,729-151,257,023	295
#15616	-0.883	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr5:34,479,989-34,480,283	295
#755	-0.882	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr1:94,104,549-94,104,843	295
#10038	-0.881	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr6:37,729,709-37,730,003	295
#189	-0.879	K562	21:Repr	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr3:137,490,729-137,491,023	295
#951	-0.879	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr2:97,065,469-97,065,763	295
#9610	-0.878	K562	21:Repr	non-DNase	H1hesc	14:Gen5'	DNase	unmatched	chr22:17,913,229-17,913,523	295
#6641	-0.877	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr2:173,832,849-173,833,143	295
#60	-0.876	K562	21:Repr	non-DNase	H1hesc	1:Tss	DNase	unmatched	chr4:170,192,769-170,193,063	295
#7362	-0.874	K562	21:Repr	non-DNase	Huvec	10:DNaseD	DNase	unmatched	chr10:45,431,029-45,431,323	295
#2548	-0.871	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr11:72,948,889-72,949,183	295
#10555	-0.870	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr9:129,139,189-129,139,483	295
#2726	-0.870	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr15:45,625,789-45,626,083	295
#3813	-0.866	K562	21:Repr	non-DNase	HepG2	20:ReprD	DNase	unmatched	chr10:118,032,929-118,033,223	295
#1433	0.864	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr3:43,066,989-43,067,283	295
#3041	-0.863	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr8:66,938,689-66,938,983	295
#2663	-0.863	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr2:8,552,329-8,552,623	295
#8298	0.863	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr7:141,109,929-141,110,223	295
#2460	0.862	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr3:37,934,509-37,934,803	295
#2964	0.861	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr17:59,430,109-59,430,403	295
#10859	-0.861	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr10:72,202,129-72,202,423	295
#1886	-0.859	K562	21:Repr	non-DNase	H1hesc	22:ReprW	DNase	unmatched	chr17:45,066,689-45,066,983	295
#10692	-0.854	K562	21:Repr	non-DNase	HepG2	6:EnhF	DNase	unmatched	chr13:113,661,889-113,662,183	295
#2342	0.849	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr7:36,222,469-36,222,763	295
#8293	-0.849	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr12:6,193,609-6,193,903	295
#10597	-0.848	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr6:138,847,489-138,847,783	295
#9081	-0.848	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr1:120,453,629-120,453,923	295
#2842	-0.847	K562	21:Repr	non-DNase	HepG2	6:EnhF	DNase	unmatched	chr15:72,040,589-72,040,883	295
#2640	-0.846	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr2:27,394,389-27,394,683	295
#10471	-0.845	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr1:230,837,949-230,838,243	295
#281	-0.841	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr15:60,860,469-60,860,763	295
#3017	-0.840	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr5:157,353,269-157,353,563	295
#11122	-0.838	K562	21:Repr	non-DNase	HepG2	9:DNaseU	DNase	unmatched	chr22:44,219,489-44,219,783	295
#1931	-0.838	K562	21:Repr	non-DNase	H1hesc	24:Quies	DNase	unmatched	chr6:2,510,629-2,510,923	295
#11568	-0.837	K562	21:Repr	non-DNase	HepG2	14:Gen5'	DNase	unmatched	chr9:95,986,809-95,987,103	295
#10534	0.837	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr11:69,382,869-69,383,163	295
#7161	-0.836	K562	21:Repr	non-DNase	Huvec	9:DNaseU	DNase	unmatched	chr6:80,528,209-80,528,503	295
#14618	-0.835	K562	21:Repr	non-DNase	Huvec	6:EnhF	DNase	unmatched	chr20:50,358,829-50,359,123	295
#15610	0.833	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr10:102,997,269-102,997,563	295
#2347	-0.830	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr6:11,324,369-11,324,663	295
#2761	-0.817	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr18:20,679,629-20,679,923	295
#1422	0.816	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr16:86,458,509-86,458,803	295
#6554	-0.815	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr20:57,638,789-57,639,083	295
#6616	0.814	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr7:134,498,469-134,498,763	295
#9754	-0.814	K562	21:Repr	non-DNase	H1hesc	23:Low	DNase	unmatched	chr17:39,560,569-39,560,863	295
#15630	0.812	K562	21:Repr	non-DNase	Huvec	21:Repr	DNase	unmatched	chr12:54,139,189-54,139,483	295
#8291	-0.812	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr8:68,632,509-68,632,803	295
#9124	-0.804	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr2:26,895,269-26,895,563	295
#10503	-0.800	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr12:96,370,229-96,370,523	295
#7825	0.797	K562	21:Repr	non-DNase	Huvec	24:Quies	DNase	unmatched	chr1:184,591,389-184,591,683	295
#7170	-0.793	K562	21:Repr	non-DNase	Huvec	9:DNaseU	DNase	unmatched	chr11:125,071,729-125,072,023	295
#15096	0.792	K562	21:Repr	non-DNase	Huvec	9:DNaseU	DNase	unmatched	chr3:140,813,989-140,814,283	295
#8967	0.792	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr15:42,372,849-42,373,143	295
#10370	-0.791	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr2:113,846,169-113,846,463	295
#10015	-0.790	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr2:121,261,429-121,261,723	295
#10739	-0.786	K562	21:Repr	non-DNase	HepG2	7:EnhWF	DNase	unmatched	chr6:142,556,449-142,556,743	295
#10174	-0.786	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr12:109,715,689-109,715,983	295
#8818	-0.780	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr11:69,514,049-69,514,343	295
#7761	0.779	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr15:40,442,429-40,442,723	295
#14251	-0.777	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr11:118,148,149-118,148,443	295
#11683	-0.777	K562	21:Repr	non-DNase	HepG2	20:ReprD	DNase	unmatched	chr6:127,441,429-127,441,723	295
#14990	-0.776	K562	21:Repr	non-DNase	Huvec	8:EnhW	DNase	unmatched	chr9:127,014,469-127,014,763	295
#1177	-0.770	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr7:107,968,889-107,969,183	295
#8963	0.770	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr18:33,930,969-33,931,263	295
#6058	0.768	K562	21:Repr	non-DNase	Huvec	4:PromP	DNase	unmatched	chr5:115,151,589-115,151,883	295
#7747	-0.768	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr1:231,228,989-231,229,283	295
#2228	-0.768	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr21:30,228,869-30,229,163	295
#8776	-0.768	K562	21:Repr	non-DNase	H1hesc	7:EnhWF	DNase	unmatched	chr1:229,517,909-229,518,203	295
#8252	-0.767	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr16:22,103,669-22,103,963	295
#9999	-0.766	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr7:157,821,169-157,821,463	295
#6404	-0.764	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr2:101,946,949-101,947,243	295
#14822	-0.760	K562	21:Repr	non-DNase	Huvec	8:EnhW	DNase	unmatched	chr12:96,471,949-96,472,243	295
#14565	0.760	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr1:201,524,649-201,524,943	295
#8032	-0.760	K562	21:Repr	non-DNase	H1hesc	4:PromP	DNase	unmatched	chr1:13,909,529-13,909,823	295
#14245	-0.755	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr2:25,301,349-25,301,643	295
#7079	-0.754	K562	21:Repr	non-DNase	Huvec	8:EnhW	DNase	unmatched	chr6:36,616,869-36,617,163	295
#2149	-0.754	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr18:19,664,509-19,664,803	295
#15627	-0.752	K562	21:Repr	non-DNase	Huvec	21:Repr	DNase	unmatched	chr2:65,131,629-65,131,923	295
#7229	-0.748	K562	21:Repr	non-DNase	Huvec	9:DNaseU	DNase	unmatched	chr8:98,934,949-98,935,243	295
#987	-0.746	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr22:43,154,869-43,155,163	295
#8498	-0.745	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr20:46,395,049-46,395,343	295
#14537	-0.744	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr15:52,554,049-52,554,343	295
#9878	-0.744	K562	21:Repr	non-DNase	HepG2	1:Tss	DNase	unmatched	chr2:48,641,869-48,642,163	295
#1349	-0.744	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr7:44,360,509-44,360,803	295
#1209	-0.743	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr6:17,418,049-17,418,343	295
#15634	-0.742	K562	21:Repr	non-DNase	Huvec	21:Repr	DNase	unmatched	chr1:236,046,829-236,047,123	295
#9909	0.741	K562	21:Repr	non-DNase	HepG2	1:Tss	DNase	unmatched	chr1:94,445,509-94,445,803	295
#9237	-0.739	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr6:139,560,209-139,560,503	295
#1138	-0.738	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr4:6,528,349-6,528,643	295
#6376	-0.736	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr18:20,760,129-20,760,423	295
#3738	-0.735	K562	21:Repr	non-DNase	HepG2	14:Gen5'	DNase	unmatched	chr4:152,054,449-152,054,743	295
#8586	-0.733	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr12:49,161,969-49,162,263	295
#1500	-0.733	K562	21:Repr	non-DNase	H1hesc	12:CtcfO	DNase	unmatched	chr11:70,364,309-70,364,603	295
#14507	-0.730	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr5:6,423,629-6,423,923	295
#9244	0.726	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr16:83,566,789-83,567,083	295
#14025	0.724	K562	21:Repr	non-DNase	Huvec	5:Enh	DNase	unmatched	chr13:111,077,849-111,078,143	295
#1142	0.722	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr2:88,817,429-88,817,723	295
#1567	-0.720	K562	21:Repr	non-DNase	H1hesc	12:CtcfO	DNase	unmatched	chr5:153,881,189-153,881,483	295
#1035	-0.719	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr4:7,931,369-7,931,663	295
#8575	-0.713	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr6:138,866,729-138,867,023	295
#8974	0.712	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr5:133,388,269-133,388,563	295
#8734	-0.712	K562	21:Repr	non-DNase	H1hesc	6:EnhF	DNase	unmatched	chr1:117,814,649-117,814,943	295
#8563	-0.710	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr12:96,916,069-96,916,363	295
#3910	-0.707	K562	21:Repr	non-DNase	HepG2	25:Art	DNase	unmatched	chr16:50,652,449-50,652,743	295
#1125	0.706	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr11:122,877,849-122,878,143	295
#11593	-0.704	K562	21:Repr	non-DNase	HepG2	14:Gen5'	DNase	unmatched	chr16:72,970,429-72,970,723	295
#10469	-0.700	K562	21:Repr	non-DNase	HepG2	5:Enh	DNase	unmatched	chr3:33,228,469-33,228,763	295
#875	-0.700	K562	21:Repr	non-DNase	H1hesc	6:EnhF	DNase	unmatched	chr6:40,915,709-40,916,003	295
#401	-0.700	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr6:149,288,629-149,288,923	295
#1898	-0.699	K562	21:Repr	non-DNase	H1hesc	23:Low	DNase	unmatched	chr13:33,396,809-33,397,103	295
#1721	-0.698	K562	21:Repr	non-DNase	H1hesc	13:Ctcf	DNase	unmatched	chr5:171,016,249-171,016,543	295
#8783	-0.698	K562	21:Repr	non-DNase	H1hesc	7:EnhWF	DNase	unmatched	chr12:7,910,329-7,910,623	295
#1230	-0.695	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr20:1,931,489-1,931,783	295
#10058	-0.694	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr17:48,297,429-48,297,723	295
#14658	0.691	K562	21:Repr	non-DNase	Huvec	7:EnhWF	DNase	unmatched	chr18:447,149-447,443	295
#3107	-0.689	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr13:101,416,609-101,416,903	295
#1070	-0.686	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr20:43,285,029-43,285,323	295
#10790	-0.684	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr2:86,462,589-86,462,883	295
#9146	0.680	K562	21:Repr	non-DNase	H1hesc	9:DNaseU	DNase	unmatched	chr4:3,926,809-3,927,103	295
#3855	-0.677	K562	21:Repr	non-DNase	HepG2	22:ReprW	DNase	unmatched	chr21:33,174,189-33,174,483	295
#3434	-0.677	K562	21:Repr	non-DNase	HepG2	10:DNaseD	DNase	unmatched	chr17:70,636,549-70,636,843	295
#2930	-0.676	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr7:91,196,969-91,197,263	295
#10854	-0.672	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr2:174,848,069-174,848,363	295
#14860	0.670	K562	21:Repr	non-DNase	Huvec	8:EnhW	DNase	unmatched	chr16:71,662,749-71,663,043	295
#7754	-0.670	K562	21:Repr	non-DNase	Huvec	20:ReprD	DNase	unmatched	chr11:10,408,969-10,409,263	295
#581	-0.668	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr15:63,143,129-63,143,423	295
#2188	-0.663	K562	21:Repr	non-DNase	HepG2	4:PromP	DNase	unmatched	chr2:10,621,409-10,621,703	295
#9583	0.662	K562	21:Repr	non-DNase	H1hesc	13:Ctcf	DNase	unmatched	chr12:124,709,229-124,709,523	295
#1059	-0.661	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr1:204,279,969-204,280,263	295
#3280	-0.653	K562	21:Repr	non-DNase	HepG2	9:DNaseU	DNase	unmatched	chr3:139,256,869-139,257,163	295
#2967	-0.648	K562	21:Repr	non-DNase	HepG2	8:EnhW	DNase	unmatched	chr3:14,629,529-14,629,823	295
#9040	-0.644	K562	21:Repr	non-DNase	H1hesc	8:EnhW	DNase	unmatched	chr7:132,160,329-132,160,623	295
#8576	-0.644	K562	21:Repr	non-DNase	H1hesc	5:Enh	DNase	unmatched	chr4:24,324,249-24,324,543	295
